ticket_id,std_type,district,subdistrict,province_clean,urgency,comment,comment_length,day_of_week,hour_of_day,day,month,year,lng,lat,SLA_days,breach,temp_high,temp_low,humidity_high,humidity_low,pressure_high,pressure_low,comment_clean,rule_risk_score_raw,rule_risk_reason,rule_risk_level
2024-PCXCN7,road,จตุจักร,ลาดยาว,กรุงเทพมหานคร,high,ติดตั้งสิ่งกีดขวางเป็นยางเก่ายื่นสูงจากพื้นบนทางสาธารณะ 4 จุด,61,0,3,2,9,2024,100.5623,13.8415,12.46195016349537,0,35.0,24.0,100.0,47.0,1013.0,999.0,ติดตั้งสิ่งกีดขวางเป็นยางเก่ายื่นสูงจากพื้นบนทางสาธารณะ 4 จุด,3.5,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=3) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น  4 ) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,high
WTRLDW,road,บางรัก,สุริยวงศ์,กรุงเทพมหานคร,high,"ปัญหา: บริเวณบนสะพานลอยทางเชื่อมระหว่างโรงพยาบาลจุฬา ลงกรณ์ มารถไฟฟ้าสถานีศาลาแดง พบคนต่างด้าวจำนวน 3 คนขายพวงมาลัยบนสะพานลอยเป็นประจำทุกวัน ช่วงเวลา 6.00น.เป็นต้นไปจึงต้องการให้ดำเนินการกับคนต่างด้าวดังกล่าว
ถนน: พระรามที่ 4
จุดสังเกต: แยกศาลาแดงมุ่งหน้าสีลมใต้สะพานไทยญี่ปุ่นเป็นสะพานเชื่อมหน้าสวนลุมพินี
เขต: ปทุมวัน
#1555",326,2,8,1,5,2024,100.53629,13.72963,12.46195016349537,1,40.0,24.0,100.0,29.0,1014.0,1001.0,ปัญหา: บริเวณบนสะพานลอยทางเชื่อมระหว่างโรงพยาบาลจุฬา ลงกรณ์ มารถไฟฟ้าสถานีศาลาแดง พบคนต่างด้าวจำนวน 3 คนขายพวงมาลัยบนสะพานลอยเป็นประจำทุกวัน ช่วงเวลา 6.00น.เป็นต้นไปจึงต้องการให้ดำเนินการกับคนต่างด้าวดังกล่าว ถนน: พระรามที่ 4 จุดสังเกต: แยกศาลาแดงมุ่งหน้าสีลมใต้สะพานไทยญี่ปุ่นเป็นสะพานเชื่อมหน้าสวนลุมพินี เขต: ปทุมวัน #1555,3.5,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งช่วงเช้า (hour=8) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น นสะ, ถนน) | คำอธิบายยาวมาก (length=326) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",high
2025-DYWAFM,safety,ป้อมปราบศัตรูพ่าย,คลองมหานาค,กรุงเทพมหานคร,high,สอบถามหน่อยครับพอดีเห็นต้นไม้ที่เพิ่งตัดแต่งเหลือแต่ต้นไม่รู้มันจะรอดหรือเปล่า,78,0,10,13,1,2025,100.51083,13.75641,14.08306067712731,0,36.0,17.0,100.0,24.0,1021.0,1006.0,สอบถามหน่อยครับพอดีเห็นต้นไม้ที่เพิ่งตัดแต่งเหลือแต่ต้นไม่รู้มันจะรอดหรือเปล่า,2.1,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,low
NEEXUM,road,ตลิ่งชัน,บางระมาด,กรุงเทพมหานคร,high,"ปัญหา: ภายในซอยดังกล่าว พบไฟส่องสว่างสาธารณะดับจำนวนหลายดวง อยากให้เจ้าหน้าที่เปลี่ยนเป็นหลอดไฟ LED เนื่องจากช่วงกลางคืนภายในซอยมืดมากเกรงว่าจะไม่ปลอดภัย
ซอย: ราชพฤกษ์ 17
ถนน: ราชพฤกษ์
จุดสังเกต: จุดที่ไฟดับจะมีดังนี้
จุดที่ 1. ขึ้นสะพานข้ามคลองลัดถมยาบริเวณปากซอยเข้าไปประมาณ 600 เมตร เลยจากกอไผ่ เป็นเสาเลขที่ ธ 7 อยู่ฝั่งซ้ายมือ
จุดที่ 2. เลยจากจุดที่ 1 ไปประมาณ 200 เมตร เลี้ยวขวาทางเข้าซอยเลียบกำแพงบ้านเช่าสีเขียว บริเวณบ้านเลขที่ 45/5 เสาไฟจะอยู่ฝั่งขวามือ จุดนี้ดับประมาณ 3 ดวง
เขต: ตลิ่งชัน
#1555",506,1,14,13,2,2024,100.44342,13.77225,12.46195016349537,1,37.0,22.0,94.0,30.0,1021.0,1007.0,ปัญหา: ภายในซอยดังกล่าว พบไฟส่องสว่างสาธารณะดับจำนวนหลายดวง อยากให้เจ้าหน้าที่เปลี่ยนเป็นหลอดไฟ LED เนื่องจากช่วงกลางคืนภายในซอยมืดมากเกรงว่าจะไม่ปลอดภัย ซอย: ราชพฤกษ์ 17 ถนน: ราชพฤกษ์ จุดสังเกต: จุดที่ไฟดับจะมีดังนี้ จุดที่ 1. ขึ้นสะพานข้ามคลองลัดถมยาบริเวณปากซอยเข้าไปประมาณ 600 เมตร เลยจากกอไผ่ เป็นเสาเลขที่ ธ 7 อยู่ฝั่งซ้ายมือ จุดที่ 2. เลยจากจุดที่ 1 ไปประมาณ 200 เมตร เลี้ยวขวาทางเข้าซอยเลียบกำแพงบ้านเช่าสีเขียว บริเวณบ้านเลขที่ 45/5 เสาไฟจะอยู่ฝั่งขวามือ จุดนี้ดับประมาณ 3 ดวง เขต: ตลิ่งชัน #1555,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ดับ,  เสา) | คำอธิบายยาวมาก (length=506) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง",medium
2024-E4ZNTB,noise,จอมทอง,จอมทอง,กรุงเทพมหานคร,mid,ข้างบ้านส่งเสียงดังในเวลากลางคืนรบกวนเวลานอนร้องเรียนได้รึป่าว,62,2,15,6,3,2024,100.46887,13.69827,28.791555815460676,0,39.0,25.0,94.0,20.0,1016.0,1005.0,ข้างบ้านส่งเสียงดังในเวลากลางคืนรบกวนเวลานอนร้องเรียนได้รึป่าว,0.9,ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา noise เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง,low
2024-EXLKQ8,road,พญาไท,สามเสนใน,กรุงเทพมหานคร,high,กรุณามาลงพื้นที่ เสาร์ อาทิตย์ บ้าง มาจอด ยึดทางเท้า ขับขี่ ซื้อไก่ปิ้ง ประจำ,77,6,1,28,4,2024,100.5437,13.79077,12.46195016349537,0,41.0,28.0,89.0,19.0,1012.0,1002.0,กรุณามาลงพื้นที่ เสาร์ อาทิตย์ บ้าง มาจอด ยึดทางเท้า ขับขี่ ซื้อไก่ปิ้ง ประจำ,3.2,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=1) + หมวด road → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น  เสา),high
2024-HTFY72,safety,ดุสิต,สี่แยกมหานาค,กรุงเทพมหานคร,high,ขอให้จัดสรรงบประมาณ เพื่อก่อสร้างสะพานลอยให้ประชาชนข้ามถนนแยกยมราช ปัจจุบันประชาชนเดือดร้อนมาก ข้ามแยกลำบาก รถบนท้องถนนมาเร็วมากและไม่ค่อยหยุดรถให้คนข้ามถนน ทั้งนี้ เป็นการลดอุบัติเหตุและอำนวยความสะดวกให้ประชาชนเดินทางเท้าด้วย,226,3,1,19,12,2024,100.5202,13.75733,14.08306067712731,0,34.0,19.0,94.0,35.0,1018.0,1006.0,ขอให้จัดสรรงบประมาณ เพื่อก่อสร้างสะพานลอยให้ประชาชนข้ามถนนแยกยมราช ปัจจุบันประชาชนเดือดร้อนมาก ข้ามแยกลำบาก รถบนท้องถนนมาเร็วมากและไม่ค่อยหยุดรถให้คนข้ามถนน ทั้งนี้ เป็นการลดอุบัติเหตุและอำนวยความสะดวกให้ประชาชนเดินทางเท้าด้วย,3.4000000000000004,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา safety เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=1) + หมวด safety → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน, หยุ) | คำอธิบายยาว (length=226) → มีโอกาสเป็นเคสซับซ้อน",high
A3K96R,lighting,ดินแดง,ดินแดง,กรุงเทพมหานคร,high,"ปัญหา: เรื่องเดิม พบดวงไฟฟ้าส่องสว่างทางดับชำรุดจำนวนหลายดวง ทำให้บริเวณดังกล่าวมืดมาก พบเห็นมานานหลายเดือน อ้างอิงเลขที่รับแจ้ง 6THCTU เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ 1 ก.พ. 67 แจ้งว่า กฟน.สามเสน กำลังดำเนินการสำรวจและประมาณราคาค่าใช้จ่ายเพื่อแจ้งหนังสือกลับไปยังสำนักงานเขตต่อไปครับ

ผู้ร้องแจ้งว่า แจ้งเรื่องมานานแล้ว แต่ยังไม่ได้รับการแก้ไขปัญหา พบดวงไฟฟ้าส่องสว่างทางดับชำรุดเช่นเดิม
ซอย: อินทรามระ 41
ถนน: สุทธิสารวินิจฉัย
จุดสังเกต: ตลอดทั้งซอยดังกล่าว ตั้งแต่ปากซอยอินทรามระ 41 ไปจนถึงสุดซอยแยก ซอยพร้อมสุดอนุสรณ์ 
เขต: ดินแดง
#1555",541,1,5,2,4,2024,100.56711,13.79033,73.68319893052893,1,41.0,28.0,89.0,19.0,1012.0,1002.0,ปัญหา: เรื่องเดิม พบดวงไฟฟ้าส่องสว่างทางดับชำรุดจำนวนหลายดวง ทำให้บริเวณดังกล่าวมืดมาก พบเห็นมานานหลายเดือน อ้างอิงเลขที่รับแจ้ง 6THCTU เจ้าหน้าที่ตอบกลับมาเมื่อวันที่ 1 ก.พ. 67 แจ้งว่า กฟน.สามเสน กำลังดำเนินการสำรวจและประมาณราคาค่าใช้จ่ายเพื่อแจ้งหนังสือกลับไปยังสำนักงานเขตต่อไปครับ ผู้ร้องแจ้งว่า แจ้งเรื่องมานานแล้ว แต่ยังไม่ได้รับการแก้ไขปัญหา พบดวงไฟฟ้าส่องสว่างทางดับชำรุดเช่นเดิม ซอย: อินทรามระ 41 ถนน: สุทธิสารวินิจฉัย จุดสังเกต: ตลอดทั้งซอยดังกล่าว ตั้งแต่ปากซอยอินทรามระ 41 ไปจนถึงสุดซอยแยก ซอยพร้อมสุดอนุสรณ์ เขต: ดินแดง #1555,3.7,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา lighting เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | แจ้งในช่วงกลางคืน/เช้ามืด (hour=5) + หมวด lighting → อาจกระทบความปลอดภัยมาก | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ดับ, ถนน) | คำอธิบายยาวมาก (length=541) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง",high
2024-8M6Z8E,unknown,บางแค,หลักสอง,กรุงเทพมหานคร,low,อยากทราบว่าอันนี้เป็นของ กทม หรือไม่ครับ,40,4,15,19,1,2024,100.38774,13.70432,90.06795582402778,1,35.0,23.0,94.0,28.0,1020.0,1008.0,อยากทราบว่าอันนี้เป็นของ กทม หรือไม่ครับ,0.0,ระดับความเร่งด่วน = LOW → ความเสี่ยงโดยพื้นฐานไม่สูงมาก | หมวดปัญหา unknown อยู่ในกลุ่มความเสี่ยงต่ำกว่า,low
2025-6GK9BK,road,ห้วยขวาง,สามเสนนอก,กรุงเทพมหานคร,high,ผับเปิดเกินเวลา ผับอยู่บริเวณ ชั้น 2 โรงแรม นาซ่า การ์เด้น ซอย 20 มิถุนา แยก 4 ถนนสุทธิสาร รบกวนประชาชนโดยรอบ บางวันผับเปิดถึงเช้า มีนักท่องเที่ยวทั้งไทยและจีน เมาออกมา ขอความเมตตาภาครัฐช่วยเหลือประชาชนที่ต้องทำมาหากินด้วยเถิด ย้ายเขาไปอยู่ในที่เหมาะสมจะดีกว่า,260,4,17,3,1,2025,100.58276,13.78706,12.46195016349537,0,36.0,17.0,100.0,24.0,1021.0,1006.0,ผับเปิดเกินเวลา ผับอยู่บริเวณ ชั้น 2 โรงแรม นาซ่า การ์เด้น ซอย 20 มิถุนา แยก 4 ถนนสุทธิสาร รบกวนประชาชนโดยรอบ บางวันผับเปิดถึงเช้า มีนักท่องเที่ยวทั้งไทยและจีน เมาออกมา ขอความเมตตาภาครัฐช่วยเหลือประชาชนที่ต้องทำมาหากินด้วยเถิด ย้ายเขาไปอยู่ในที่เหมาะสมจะดีกว่า,3.0,"ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน,  4 ) | คำอธิบายยาว (length=260) → มีโอกาสเป็นเคสซับซ้อน | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า",medium
2024-PB68YZ,noise,ดินแดง,ดินแดง,กรุงเทพมหานคร,mid,เรียน ท่านผู้ว่าฯ ชัชชาติ สิทธิพันธุ์ ขอความช่วยเหลือเร่งรัดเรื่องจดทะเบียนวิน(รถจักรยานยนต์สาธารณะ) ของเขตดินแดงด้วยครับ เนื่องจากได้รับความเดือดร้อนมีคนถ่ายรูปวินป้ายขาวส่งให้ ทางขนส่งเเล้วถูกปรับ ครั้งละ 2000 บาท มีทั้งเจ้าหน้าที่จับและปรับเนื่องจากใช้รถผิดประเภทแต่ทางวินได้มีการยืนเรื่องให้ทางสำนักงานเขตดินแดงเเล้วตั้งแต่เดือน กรกฎาคม 2566 จนตอนนี้ผ่านมาเกือบปียังไม่ได้รับการจดเบียน ทำให้เดือดร้อนต้องโดนปรับ อาชีพสุจริต ปากท้องรอไม่ได้ โดยเห็นใจและขอความช่วยเหลือจากท่านด้วยครับ,486,5,9,27,4,2024,100.5531,13.76985,28.791555815460676,0,41.0,28.0,89.0,19.0,1012.0,1002.0,เรียน ท่านผู้ว่าฯ ชัชชาติ สิทธิพันธุ์ ขอความช่วยเหลือเร่งรัดเรื่องจดทะเบียนวิน(รถจักรยานยนต์สาธารณะ) ของเขตดินแดงด้วยครับ เนื่องจากได้รับความเดือดร้อนมีคนถ่ายรูปวินป้ายขาวส่งให้ ทางขนส่งเเล้วถูกปรับ ครั้งละ 2000 บาท มีทั้งเจ้าหน้าที่จับและปรับเนื่องจากใช้รถผิดประเภทแต่ทางวินได้มีการยืนเรื่องให้ทางสำนักงานเขตดินแดงเเล้วตั้งแต่เดือน กรกฎาคม 2566 จนตอนนี้ผ่านมาเกือบปียังไม่ได้รับการจดเบียน ทำให้เดือดร้อนต้องโดนปรับ อาชีพสุจริต ปากท้องรอไม่ได้ โดยเห็นใจและขอความช่วยเหลือจากท่านด้วยครับ,2.3,"ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา noise เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง | แจ้งช่วงเช้า (hour=9) ซึ่งเป็นช่วงงานล้นของหน่วยงาน → มีโอกาส delay เล็กน้อย | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น งรั,  ทา) | คำอธิบายยาวมาก (length=486) → มักเป็นเคสซับซ้อน/ร้องเรียนหลายประเด็น → เสี่ยง breach สูง",low
2024-N7RXNP,cleaning,ทวีวัฒนา,ทวีวัฒนา,กรุงเทพมหานคร,mid,อาทิตย์นี้รถขยะไม่เข้ามาเก็บขยะ,31,5,11,30,3,2024,100.35519,13.76199,11.866649166648148,0,39.0,25.0,94.0,20.0,1016.0,1005.0,อาทิตย์นี้รถขยะไม่เข้ามาเก็บขยะ,0.9,ระดับความเร่งด่วน = MID → มีโอกาส breach ปานกลาง | หมวดปัญหา cleaning เป็นหมวดเสี่ยงกลางๆ → เสี่ยงปานกลาง,low
2024-9U6T2B,road,สัมพันธวงศ์,จักรวรรดิ,กรุงเทพมหานคร,high,ขอให้ท่านเจ้าหน้าที่สำนักงานเขตสัมพันธวงศ์ช่วยมาดำเนินการกับผู้ค้าที่ตั้งวางสินค้าบนถนนสาธารณะกีดขวางการจราจรบริเวณทางโค้งตรงข้ามสนจักรวรรดิ,140,1,10,28,5,2024,100.50525,13.74001,12.46195016349537,0,40.0,24.0,100.0,29.0,1014.0,1001.0,ขอให้ท่านเจ้าหน้าที่สำนักงานเขตสัมพันธวงศ์ช่วยมาดำเนินการกับผู้ค้าที่ตั้งวางสินค้าบนถนนสาธารณะกีดขวางการจราจรบริเวณทางโค้งตรงข้ามสนจักรวรรดิ,2.8,ระดับความเร่งด่วน = HIGH (ระบบกำหนด) → เสี่ยงต่อการ breach | หมวดปัญหา road เป็นหมวดเสี่ยงสูง (เช่น น้ำท่วม/ความปลอดภัย) | พบ pattern ตัวอักษรที่ model เรียนรู้ว่าเกี่ยวข้องกับ breach (เช่น ถนน) | ความชื้นสูงมาก (humidity_high=100.0) → สภาพอากาศอาจทำให้การปฏิบัติงานล่าช้า,medium
